ID,Title,Author,Date,Genre,Form,Nb of tokens (c.)
scudery-orante,Orante,121441372,1636,tragicomedy,verse,15029
deshoulieres-mort-de-cochon,La Mort de Cochon,,1688,tragedy,verse,1550
vige-othello,Othello,,1867,monologue,verse,2132
duche-absalon,Absalon,121326884,1702,tragedy,verse,15544
boissy-je-ne-sais-quoi,Le je ne Sais quoi,80772860,1731,comedy,verse,9592
genlis-ile-heureuse,L'Ile Heureuse,121386051,1829,comedy,prose,5920
nivelle-prejuge-a-la-mode,Le Préjugé à la Mode,,1735,comedy,verse,18258
vade-impromptu-du-coeur,L'Impromptu du Coeur,122775219,1757,,mixte,3856
nadal-esther,Esther,118100825,1738,,verse,1331
dufresny-reconciliation-normande,La Réconciliation Normande,140935001,1719,comedy,verse,14548
somaize-veritables-precieuses,Les Véritables Précieuses,83742499,1660,comedy,prose,7136
le-franc-didon,Didon,81179698,1734,tragedy,verse,16374
gueullette-marchand-de-merde,Le Marchand de Merde,122783489,1720,,prose,2169
romagnesi-rancune,La Rancune,121193196,1755,comedy,verse,5653
voltaire-guebres,Les Guèbres,121280652,1769,tragedy,verse,15570
nivelle-fausse-antipathie,La Fausse Antipathie,81559471,1734,comedy,verse,13008
rotrou-deux-pucelles,Les Deux Pucelles,122831639,1639,tragicomedy,verse,17787
scribe-jeune-docteur,Le Jeune Docteur,000000012122970X,1861,proverbe,prose,6452
anseaume-tableau-parlant,La Tableau Parlant,0000000121229179 0000000120961261,1816,,verse,7475
dancourt-inconnu,"Nouveau Prologue, et Nouveaux Divertissements",110220873,1697,comedy,prose,8275
vondrebeck-alard-forces-de-l-amour,Les Forces de l'Amour et de la Magie,,1678,,prose,2715
la-fontaine-galatee,Galatée,79848856,1682,opera,verse,2614
mercier-liberateur,Le Libérateur,121280441,1797,comedy,prose,6205
la-forge-joueuse-dupee,La Joueuse Dupée,,1664,comedy,verse,7669
nizas-sauvage-en-france,Le Sauvage en France,,1760,comedy,prose,16479
durant-oisivete,Oisivité Est Mère de Tous les Vices,123478574,1699,proverbe,prose,1825
poinsinet-fra-maconnes,Les Fra-Maçonnes,,1754,,verse,3294
rousseau-engagement-temeraire,L'Engagement Téméraire,121451116,1747,,verse,8714
rayssiguier-palinice,"Palinice, Circeine et Florice",,1634,tragicomedy,verse,14317
mayeur-eleve-de-la-nature,L'Elève de la Nature,32320202,1781,comedy,prose,5810
corneillep-toison,La Conquête de la Toison d'or,121296128,1661,tragedy,verse,22073
dancourt-madame-artus,Madame Artus,110220873,1707,comedy,verse,16687
pousset-de-montauban-zenobie,Zénobie Reine d'Arménie,,1653,tragedy,verse,14990
carmontelle-la-chanoine-de-reims,Le Chanoine de Reims,79771756,1781,proverbe,prose,3312
allais-bon-bougre,Le Pauvre Bougre et le Bon Génie,000000012142939X,1889,,prose,3286
brosse-aveugle-clairvoyant,L'Aveugle Clairvoyant,,1650,comedy,verse,16184
audiffret-albert-durer,Albert Durer,9226779,1861,,mixte,5099
